lon,lat,k2,k3,k4,k5,k6
-73.9773437,40.6380664,0,0,1,1,0
-73.9318168,40.8582733,1,1,2,3,1
-73.8257652,40.7509692,1,2,0,2,5
-73.9981962,40.7210624,0,0,1,0,4
-73.8315969,40.8626444,1,1,2,3,1
-73.9332966,40.6516058,0,0,1,1,0
-73.9986569,40.5972673,0,0,1,1,0
-73.9535659,40.6911214,0,0,1,1,0
-73.944679,40.8410516,1,1,2,3,1
-73.8375359,40.6913591,1,2,0,2,5
-73.8702105,40.7261878,1,2,0,2,5
-73.9010217,40.8476674,1,1,2,3,1
-74.0015553,40.7410799,0,0,1,0,4
-73.9744433,40.750766,0,1,1,0,4
-73.9470478,40.780065,1,1,2,0,4
-73.77113,40.7191194,1,2,0,2,3
-73.9098681,40.8623094,1,1,2,3,1
-73.8618537,40.8345211,1,1,2,3,1
-73.9116661,40.8069664,1,1,2,3,1
-73.8794041,40.8214321,1,1,2,3,1
-73.9562587,40.8133899,1,1,2,3,1
-73.9366568,40.6691002,0,0,1,1,0
-73.9822801,40.7457967,0,1,1,0,4
-73.910489,40.8307375,1,1,2,3,1
-73.9416189,40.7986223,1,1,2,0,1
-73.8838078,40.7328254,1,2,0,0,5
-74.0044903,40.6507056,0,0,1,1,0
-73.9258318,40.6365488,0,0,1,1,0
-73.9044192,40.8703607,1,1,2,3,1
-73.9533713,40.6806417,0,0,1,1,0
-73.9759285,40.7955275,1,1,2,0,4
-73.850999,40.7356559,1,2,0,2,5
-73.8433035,40.6753129,1,2,0,2,5
-73.7583952,40.7152123,1,2,0,2,3
-73.7963937,40.7095327,1,2,0,2,3
-73.8251383,40.8316772,1,1,2,3,1
-74.0033414,40.7355382,0,0,1,0,4
-73.9489157,40.6939053,0,0,1,0,4
-73.910412,40.855728,1,1,2,3,1
-73.9821021,40.777095,0,1,2,0,4
-73.7932264,40.7631432,1,2,0,2,3
-73.7930392,40.7107097,1,2,0,2,3
-73.9011755,40.8243896,1,1,2,3,1
-73.9265219,40.8081625,1,1,2,3,1
-73.8776702,40.7367523,1,2,0,0,5
-73.8183285,40.7039481,1,2,0,2,5
-73.9312529,40.753375,1,1,1,0,4
-73.7229102,40.724794,1,2,0,2,3
-73.8254559,40.7120013,1,2,0,2,5
-73.9559401,40.6233399,0,0,1,1,0
-73.9448371,40.8290217,1,1,2,3,1
-73.7831629,40.7573251,1,2,0,2,3
-73.7903765,40.720103,1,2,0,2,3
-73.9002378,40.8858784,1,1,2,3,1
-74.0696466,40.5952645,0,0,3,4,2
-73.7986849,40.699716,1,2,0,2,3
-74.1415356,40.5744257,0,0,3,4,2
-73.9949095,40.7230357,0,0,1,0,4
-73.8906231,40.6914356,1,2,1,1,5
-73.915901,40.8201744,1,1,2,3,1
-73.9808593,40.7419703,0,0,1,0,4
-74.0975262,40.6140763,0,0,3,4,2
-73.9330796,40.6775631,0,0,1,1,0
-74.1386214,40.5890646,0,0,3,4,2
-73.8415111,40.7089696,1,2,0,2,5
-73.8868164,40.8564346,1,1,2,3,1
-73.8548409,40.6864472,1,2,0,2,5
-73.7176262,40.7440274,1,2,0,2,3
-73.9344002,40.7460347,1,1,1,0,4
-73.8044909,40.6961687,1,2,0,2,3
-74.0202788,40.6280621,0,0,1,1,0
-74.1113224,40.597551,0,0,3,4,2
-73.9422288,40.7118008,0,0,1,0,4
-73.9525319,40.704982,0,0,1,0,4
-73.8906752,40.820189,1,1,2,3,1
-73.8971568,40.7524576,1,1,2,0,5
-74.0121683,40.7203179,0,0,1,0,4
-74.1220287,40.6117445,0,0,3,4,2
-73.9394009,40.7197454,0,0,1,0,4
-73.9274473,40.6352571,0,0,1,1,0
-73.8527719,40.6975581,1,2,0,2,5
-73.9926239,40.5781084,0,0,1,1,0
-73.9456267,40.6411245,0,0,1,1,0
-73.9487856,40.7974839,1,1,2,0,4
-74.0147538,40.6339615,0,0,1,1,0
-73.9547186,40.7088997,0,0,1,0,4
-73.8999552,40.8574211,1,1,2,3,1
-73.9059999,40.8494529,1,1,2,3,1
-73.9388426,40.6754912,0,0,1,1,0
-73.8371456,40.7079562,1,2,0,2,5
-73.7263863,40.6549201,1,2,0,2,3
-73.9824542,40.7426458,0,0,1,0,4
-73.8389846,40.6902248,1,2,0,2,5
-73.9681646,40.6119531,0,0,1,1,0
-73.9945067,40.6638448,0,0,1,1,0
-73.9879256,40.7597902,0,1,1,0,4
-73.939466,40.6798503,0,0,1,1,0
-73.8044317,40.7421627,1,2,0,2,3
-73.7857186,40.7629209,1,2,0,2,3
-73.7380492,40.7080918,1,2,0,2,3
-73.9033745,40.681091,1,2,1,1,5
-73.9502377,40.7054724,0,0,1,0,4
-73.9283482,40.6686479,0,0,1,1,0
-73.9618989,40.6981895,0,0,1,0,4
-73.8859361,40.8659249,1,1,2,3,1
-73.9627027,40.76974,1,1,2,0,4
-73.8348431,40.6982694,1,2,0,2,5
-73.8807926,40.8571285,1,1,2,3,1
-73.8739019,40.835122,1,1,2,3,1
-73.8298511,40.579882,0,2,0,2,3
-73.9836239,40.7555161,0,1,1,0,4
-73.8735956,40.839799,1,1,2,3,1
-73.9091326,40.8555459,1,1,2,3,1
-73.9825104,40.6936134,0,0,1,0,4
-73.8873051,40.738645,1,1,0,0,5
-73.9700881,40.6437465,0,0,1,1,0
-73.9425045,40.6389656,0,0,1,1,0
-73.9109381,40.6787832,0,0,1,1,5
-73.8999645,40.8680184,1,1,2,3,1
-73.9749359,40.7460781,0,1,1,0,4
-73.874362,40.7401605,1,2,0,2,5
-73.9540845,40.6135074,0,0,1,1,0
-73.9434489,40.6810463,0,0,1,1,0
-74.121823,40.6391762,0,0,3,4,2
-73.9181358,40.6511569,0,0,1,1,0
-73.9846999,40.6751743,0,0,1,1,0
-74.0145875,40.6476772,0,0,1,1,0
-74.0023923,40.7343387,0,0,1,0,4
-73.7456406,40.7159588,1,2,0,2,3
-74.1494249,40.5465642,0,0,3,4,2
-73.9634255,40.7618573,1,1,1,0,4
-73.8556084,40.758306,1,2,0,2,5
-74.0127369,40.6566254,0,0,1,1,0
-74.0020315,40.6151524,0,0,1,1,0
-74.0283499,40.6227987,0,0,1,1,0
-73.8711335,40.7283709,1,2,0,2,5
-74.0048282,40.7375473,0,0,1,0,4
-73.933575,40.8027515,1,1,2,3,1
-74.0319191,40.6213677,0,0,1,1,0
-73.904351,40.7091296,1,2,1,0,5
-73.98214,40.7705708,0,1,1,0,4
-73.9429769,40.6342942,0,0,1,1,0
-74.135192,40.5597487,0,0,3,4,2
-74.1122097,40.5812652,0,0,3,4,2
-73.989991,40.6833187,0,0,1,1,0
-73.7882631,40.7085519,1,2,0,2,3
-73.9434398,40.7087821,0,0,1,0,4
-73.9845256,40.7427065,0,0,1,0,4
-74.1009095,40.5910225,0,0,3,4,2
-74.1125137,40.5736509,0,0,3,4,2
-73.9404204,40.7010761,0,0,1,0,4
-73.8878527,40.8721134,1,1,2,3,1
-73.940894,40.7039144,0,0,1,0,4
-73.952166,40.7173827,0,0,1,0,4
-73.9355612,40.8069164,1,1,2,3,1
-73.860765,40.6847527,1,2,0,2,5
-73.9681866,40.7622265,0,1,1,0,4
-73.999917,40.7269334,0,0,1,0,4
-74.007017,40.6549544,0,0,1,1,0
-73.9527245,40.6063484,0,0,1,1,0
-73.7373627,40.7578336,1,2,0,2,3
-73.8894827,40.6767691,1,2,1,1,5
-73.7940557,40.8837012,1,1,2,3,1
-74.0933639,40.5970318,0,0,3,4,2
-73.9480838,40.8221092,1,1,2,3,1
-74.1469613,40.5732661,0,0,3,4,2
-73.9767362,40.7476292,0,1,1,0,4
-73.8700642,40.6679546,1,2,0,2,5
-73.9057928,40.6893657,1,2,1,1,5
-73.7507738,40.7063222,1,2,0,2,3
-74.02042,40.6420578,0,0,1,1,0
-74.1103789,40.5952985,0,0,3,4,2
-73.8706487,40.8256906,1,1,2,3,1
-73.7728608,40.7362694,1,2,0,2,3
-73.9239954,40.8411332,1,1,2,3,1
-74.1126115,40.5676287,0,0,3,4,2
-74.1976949,40.5588868,0,0,3,4,2
-73.967462,40.7602226,0,1,1,0,4
-73.945831,40.7578101,1,1,1,0,4
-73.7913635,40.8565513,1,1,2,3,1
-73.8556421,40.8560019,1,1,2,3,1
-74.008084,40.7461107,0,0,1,0,4
-73.8369746,40.6819877,1,2,0,2,5
-73.9903644,40.7192038,0,0,1,0,4
-73.9752963,40.6209138,0,0,1,1,0
-73.7335235,40.6735712,1,2,0,2,3
-73.9968462,40.6615914,0,0,1,1,0
-73.9672727,40.7634806,0,1,1,0,4
-73.933575,40.8027515,1,1,2,3,1
-73.9477302,40.6697124,0,0,1,1,0
-73.9632026,40.7144553,0,0,1,0,4
-73.9253817,40.7619707,1,1,2,0,4
-73.9010669,40.8682829,1,1,2,3,1
-73.9251435,40.8100528,1,1,2,3,1
-73.9158584,40.8338376,1,1,2,3,1
-73.9347028,40.7172094,0,0,1,0,4
-73.9818237,40.7521974,0,1,1,0,4
-73.9563571,40.6907986,0,0,1,1,0
-73.8098624,40.6980579,1,2,0,2,3
-73.9568081,40.7127569,0,0,1,0,4
-73.8619046,40.757795,1,2,0,2,5
-73.8609724,40.8568071,1,1,2,3,1
-73.9826602,40.6860873,0,0,1,1,0
-73.856419,40.6836632,1,2,0,2,5
-73.8536375,40.8733019,1,1,2,3,1
-74.0217943,40.6243536,0,0,1,1,0
-73.7019118,40.7387096,1,2,0,2,3
-73.9667757,40.7106275,0,0,1,0,4
-73.9557865,40.616036,0,0,1,1,0
-74.0166846,40.7047985,0,0,1,0,4
-73.8623681,40.6959506,1,2,0,2,5
-73.9582623,40.6485325,0,0,1,1,0
-73.9211541,40.8263977,1,1,2,3,1
-73.9580032,40.7108634,0,0,1,0,4
-73.8254582,40.7179987,1,2,0,2,5
-73.9016584,40.7494643,1,1,2,0,5
-73.9245879,40.7615996,1,1,2,0,4
-73.9945276,40.760927,0,1,1,0,4
-73.9497391,40.8070387,1,1,2,3,1
-73.9059739,40.640237,0,0,1,1,0
-74.086969,40.6470277,0,0,3,4,2
-73.7984723,40.7235292,1,2,0,2,3
-73.9840744,40.743324,0,0,1,0,4
-73.901609,40.7560159,1,1,2,0,5
-73.777371,40.6726681,1,2,0,2,3
-73.7903419,40.6760383,1,2,0,2,3
-73.9768475,40.6454416,0,0,1,1,0
-73.9582947,40.8156907,1,1,2,3,1
-73.940115,40.7279279,0,1,1,0,4
-73.9549534,40.6709945,0,0,1,1,0
-73.9739693,40.7629663,0,1,1,0,4
-73.9390768,40.8216382,1,1,2,3,1
-73.9339378,40.7428752,1,1,1,0,4
-73.8528131,40.834079,1,1,2,3,1
-73.9896169,40.7472771,0,0,1,0,4
-73.7368735,40.652315,1,2,0,2,3
-73.9461296,40.7813162,1,1,2,0,4
-73.8965093,40.674396,1,2,1,1,5
-74.0044596,40.7307183,0,0,1,0,4
-73.7560149,40.6934028,1,2,0,2,3
-73.9985895,40.7170989,0,0,1,0,4
-73.897226,40.6772073,1,2,1,1,5
-73.8407694,40.6857533,1,2,0,2,5
-73.7814824,40.6666374,1,2,0,2,3
-73.8914984,40.6809706,1,2,1,1,5
-73.9357553,40.8153263,1,1,2,3,1
-73.8536375,40.8733019,1,1,2,3,1
-73.942271,40.800607,1,1,2,0,1
-73.9776019,40.738171,0,0,1,0,4
-73.9214796,40.7434822,1,1,1,0,4
-73.8931277,40.883679,1,1,2,3,1
-73.8819824,40.8283569,1,1,2,3,1
-74.0026435,40.6072584,0,0,1,1,0
-74.0026778,40.6559893,0,0,1,1,0
-73.8704906,40.8679507,1,1,2,3,1
-74.0083996,40.7296285,0,0,1,0,4
-73.9898692,40.7255825,0,0,1,0,4
-73.863506,40.8235744,1,1,2,3,1
-73.8430643,40.8397971,1,1,2,3,1
-73.9292196,40.819058,1,1,2,3,1
-73.9292196,40.819058,1,1,2,3,1
-73.9919411,40.6873152,0,0,1,1,0
-73.8915001,40.8416973,1,1,2,3,1
-73.9418746,40.7954056,1,1,2,0,4
-73.8963168,40.6660187,0,2,1,1,5
-73.884924,40.6610289,1,2,1,1,5
-73.9859966,40.6976487,0,0,1,0,4
-73.8899962,40.6714475,1,2,1,1,5
-73.9436997,40.8153057,1,1,2,3,1
-73.9628347,40.6885556,0,0,1,1,0
-73.9524571,40.7998432,1,1,2,0,4
-74.0727593,40.6033625,0,0,3,4,2
-73.7857198,40.7131721,1,2,0,2,3
-73.7974623,40.6878729,1,2,0,2,3
-73.7974623,40.6878729,1,2,0,2,3
-73.8142413,40.6731837,1,2,0,2,3
-74.0359881,40.618597,0,0,1,1,0
-73.778634,40.6940139,1,2,0,2,3
-74.0920367,40.5955067,0,0,3,4,2
-73.9964587,40.7633754,0,1,1,0,4
-73.7814778,40.7054541,1,2,0,2,3
-73.9288984,40.7443461,1,1,1,0,4
-73.9344002,40.7460347,1,1,1,0,4
-74.0009817,40.7520589,0,0,1,0,4
-74.1304,40.5827584,0,0,3,4,2
-73.7903765,40.720103,1,2,0,2,3
-73.9198521,40.7764482,1,1,2,0,4
-74.1106455,40.5932616,0,0,3,4,2
-73.9040728,40.8823849,1,1,2,3,1
-73.8918975,40.8707092,1,1,2,3,1
-73.7702691,40.5941913,1,2,0,2,3
-73.9596076,40.71808,0,0,1,0,4
-73.7727134,40.5933206,1,2,0,2,3
-74.0925866,40.6051405,0,0,3,4,2
-73.8826747,40.8660891,1,1,2,3,1
-73.8450175,40.7816857,1,1,2,3,5
-73.7951127,40.7296633,1,2,0,2,3
-73.9888427,40.7585332,0,1,1,0,4
-73.9101331,40.6849391,0,0,1,1,5
-73.9491322,40.7126137,0,0,1,0,4
-73.9344002,40.7460347,1,1,1,0,4
-73.939253,40.8424377,1,1,2,3,1
-74.2366648,40.533934,0,0,3,4,2
-73.9224574,40.8180464,1,1,2,3,1
-73.9991498,40.6282643,0,0,1,1,0
-73.7899817,40.7263164,1,2,0,2,3
-73.9640339,40.6846667,0,0,1,1,0
-73.9892442,40.7528955,0,1,1,0,4
-73.8321393,40.8282457,1,1,2,3,1
-73.7324172,40.757029,1,2,0,2,3
-73.8715988,40.6741348,1,2,0,2,5
-73.9296975,40.7052475,0,0,1,0,4
-73.9492319,40.6385488,0,0,1,1,0
-73.9226784,40.8268488,1,1,2,3,1
-73.9766502,40.7149447,0,0,1,0,4
-73.9623996,40.6863514,0,0,1,1,0
-73.8780005,40.8874462,1,1,2,3,1
-73.8373865,40.6491195,1,2,0,2,5
-73.8373865,40.6491195,1,2,0,2,5
-74.1382275,40.5553232,0,0,3,4,2
-74.1288858,40.5592563,0,0,3,4,2
-74.1601795,40.549429,0,0,3,4,2
-74.1382275,40.5553232,0,0,3,4,2
-73.766834,40.5962568,1,2,0,2,3
-73.766834,40.5962568,1,2,0,2,3
-73.898131,40.7432581,1,1,2,0,5
-73.9071602,40.7432163,1,1,1,0,5
-73.8090389,40.7199104,1,2,0,2,3
-73.9153281,40.8899334,1,1,2,3,1
-73.9450151,40.7230035,0,0,1,0,4
-73.7444586,40.6968334,1,2,0,2,3
-73.8808116,40.6569459,1,2,1,1,5
-73.8046673,40.7122781,1,2,0,2,3
-73.8724286,40.6587101,1,2,0,2,5
-73.8356412,40.6978286,1,2,0,2,5
-73.7374325,40.6925083,1,2,0,2,3
-73.9490836,40.7243366,0,0,1,0,4
-73.9856472,40.7629162,0,1,1,0,4
-73.7611009,40.6919944,1,2,0,2,3
-73.9890504,40.768439,0,1,1,0,4
-73.7067947,40.7533463,1,2,0,2,3
-73.982803,40.7197216,0,0,1,0,4
-73.9828066,40.7617191,0,1,1,0,4
-73.9281412,40.824061,1,1,2,3,1
-73.9693348,40.7852936,1,1,2,0,4
-73.7902931,40.7213764,1,2,0,2,3
-73.8947606,40.6334065,0,0,1,1,0
-73.7317814,40.6738005,1,2,0,2,3
-73.9372571,40.7934736,1,1,2,0,4
-73.7874917,40.6914231,1,2,0,2,3
-73.8206059,40.8896713,1,1,2,3,1
-73.8909872,40.8701594,1,1,2,3,1
-73.7971441,40.69407,1,2,0,2,3
-73.7426784,40.751615,1,2,0,2,3
-73.8552926,40.7025952,1,2,0,2,5
-73.9167886,40.8182291,1,1,2,3,1
-73.9532216,40.6576624,0,0,1,1,0
-73.9011864,40.658914,0,2,1,1,0
-73.9762114,40.5798272,0,0,1,1,0
-73.8171717,40.7272713,1,2,0,2,5
-74.0695178,40.6030241,0,0,3,4,2
-73.8176498,40.7186947,1,2,0,2,5
-73.8958512,40.7402725,1,1,1,0,5
-73.9525305,40.8032165,1,1,2,0,4
-74.0337432,40.6240982,0,0,1,1,0
-73.9966591,40.7269306,0,0,1,0,4
-74.0236951,40.6209497,0,0,1,1,0
-73.7728608,40.7362694,1,2,0,2,3
-73.7401467,40.7076162,1,2,0,2,3
-73.8840175,40.6662595,1,2,1,1,5
-73.951969,40.7103368,0,0,1,0,4
-73.7876004,40.7342884,1,2,0,2,3
-73.942597,40.8371778,1,1,2,3,1
-74.0060706,40.7501786,0,0,1,0,4
-73.911513,40.8406028,1,1,2,3,1
-73.9109492,40.8136218,1,1,2,3,1
-73.7388964,40.7708308,1,2,0,2,3
-73.8557712,40.8114635,1,1,2,3,1
-73.8318534,40.6882933,1,2,0,2,5
-73.9852841,40.7236497,0,0,1,0,4
-73.9575338,40.7116098,0,0,1,0,4
-74.0085943,40.7289148,0,0,1,0,4
-74.0085943,40.7289148,0,0,1,0,4
-74.0002743,40.7428393,0,0,1,0,4
-73.8786294,40.6796759,1,2,0,2,5
-73.8802357,40.8712878,1,1,2,3,1
-73.9969136,40.7627496,0,1,1,0,4
-73.9127161,40.8766856,1,1,2,3,1
-73.8021011,40.7006414,1,2,0,2,3
-73.9530715,40.6762527,0,0,1,1,0
-73.8511061,40.8815081,1,1,2,3,1
-73.9696918,40.6753608,0,0,1,1,0
-73.9449683,40.6529158,0,0,1,1,0
-73.8079545,40.7319307,1,2,0,2,3
-73.9450059,40.7079101,0,0,1,0,4
-73.8738618,40.8747585,1,1,2,3,1
-73.8098348,40.712811,1,2,0,2,3
-73.8231763,40.7581922,1,2,0,2,5
-73.9249165,40.8383616,1,1,2,3,1
-73.8930673,40.676144,1,2,1,1,5
-73.9399649,40.6622318,0,0,1,1,0
-73.8616389,40.8856931,1,1,2,3,1
-73.9738559,40.6932879,0,0,1,0,4
-73.9169137,40.8222035,1,1,2,3,1
-73.8835656,40.6711008,1,2,1,1,5
-73.8595535,40.8833713,1,1,2,3,1
-73.9011767,40.8381983,1,1,2,3,1
-73.9053351,40.8873538,1,1,2,3,1
-73.9709207,40.6265698,0,0,1,1,0
-73.9598908,40.7030333,0,0,1,0,4
-73.9053536,40.7422377,1,1,1,0,5
-73.8823305,40.8378951,1,1,2,3,1
-73.8936503,40.6632221,0,2,1,1,5
-74.1287292,40.5713364,0,0,3,4,2
-73.7660495,40.7132821,1,2,0,2,3
-73.8002057,40.6904824,1,2,0,2,3
-73.809761,40.7487782,1,2,0,2,3
-73.8838318,40.880467,1,1,2,3,1
-73.7628749,40.684955,1,2,0,2,3
-73.9762114,40.5798272,0,0,1,1,0
-74.1015095,40.5854281,0,0,3,4,2
-74.0253732,40.619404,0,0,1,1,0
-73.7584818,40.7619942,1,2,0,2,3
-73.7776935,40.778161,1,2,0,2,3
-73.9744391,40.6863108,0,0,1,1,0
-73.8486614,40.8736111,1,1,2,3,1
-73.7320382,40.6529324,1,2,0,2,3
-73.9636635,40.6828056,0,0,1,1,0
-73.8957372,40.7416722,1,1,2,0,5
-73.8700449,40.7463177,1,2,0,2,5
-73.7557707,40.7236414,1,2,0,2,3
-73.7805141,40.6870376,1,2,0,2,3
-73.9542723,40.6391163,0,0,1,1,0
-73.884427,40.8668017,1,1,2,3,1
-73.766834,40.5962568,1,2,0,2,3
-73.9871041,40.696131,0,0,1,0,4
-73.9726364,40.6508616,0,0,1,1,0
-73.9784531,40.6167067,0,0,1,1,0
-73.924024,40.8192853,1,1,2,3,1
-74.0016664,40.7095234,0,0,1,0,4
-73.9628631,40.6764045,0,0,1,1,0
-73.9281084,40.8309969,1,1,2,3,1
-73.8635562,40.8378662,1,1,2,3,1
-73.9520171,40.7988329,1,1,2,0,4
-73.9342412,40.8486271,1,1,2,3,1
-74.015491,40.6436697,0,0,1,1,0
-73.7628501,40.7203104,1,2,0,2,3
-73.8783191,40.7449653,1,1,0,0,5
-73.9556232,40.6720542,0,0,1,1,0
-73.9109852,40.8623405,1,1,2,3,1
-73.9669343,40.6744323,0,0,1,1,0
-73.9245818,40.700054,0,0,1,0,4
-73.8495153,40.895718,1,1,2,3,1
-73.8703694,40.7334973,1,2,0,2,5
-73.9084987,40.8538162,1,1,2,3,1
-73.9984879,40.7452931,0,0,1,0,4
-73.9402644,40.6941482,0,0,1,0,4
-73.7460517,40.7746921,1,2,0,2,3
-73.9441814,40.7922448,1,1,2,0,4
-73.921232,40.8613104,1,1,2,3,1
-73.9616807,40.7139004,0,0,1,0,4
-73.8822209,40.8712267,1,1,2,3,1
-73.9837107,40.6808806,0,0,1,1,0
-73.9073064,40.6562732,0,0,1,1,0
-73.8229675,40.7240114,1,2,0,2,5
-73.9508767,40.7095129,0,0,1,0,4
-73.9389818,40.6415384,0,0,1,1,0
-73.8445767,40.8313015,1,1,2,3,1
-74.0105596,40.722201,0,0,1,0,4
-73.9353505,40.6258362,0,0,1,1,0
-73.8554704,40.6671824,1,2,0,2,5
-73.9593555,40.8061203,1,1,2,0,4
-73.8921278,40.878057,1,1,2,3,1
-73.9251851,40.8180125,1,1,2,3,1
-73.8168308,40.7265956,1,2,0,2,5
-73.9573389,40.6724144,0,0,1,1,0
-73.9290306,40.8167469,1,1,2,3,1
-73.910888,40.7675816,1,1,2,0,4
-73.8499396,40.87919,1,1,2,3,1
-73.7540667,40.6007673,1,2,0,2,3
-73.8527719,40.6975581,1,2,0,2,5
-73.9662395,40.7580073,0,1,1,0,4
-73.8999924,40.9120185,1,1,2,3,1
-73.9879256,40.7597902,0,1,1,0,4
-73.9697835,40.6877507,0,0,1,1,0
-73.9130006,40.83341,1,1,2,3,1
-73.957019,40.6989727,0,0,1,0,4
-73.91899,40.7786873,1,1,2,0,4
-73.9910134,40.6150121,0,0,1,1,0
-73.7210967,40.7520753,1,2,0,2,3
-73.8666198,40.7104013,1,2,0,2,5
-73.8945749,40.7007989,1,2,1,0,5
-73.7964263,40.7378313,1,2,0,2,3
-74.006493,40.6771926,0,0,1,1,0
-73.8596129,40.8655117,1,1,2,3,1
-73.7858053,40.7303463,1,2,0,2,3
-73.9753418,40.7412749,0,1,1,0,4
-73.8175274,40.7317788,1,2,0,2,5
-74.1148197,40.5791766,0,0,3,4,2
-73.8165523,40.6953981,1,2,0,2,3
-73.8284335,40.7267233,1,2,0,2,5
-73.8545649,40.7005934,1,2,0,2,5
-73.9822131,40.7401151,0,0,1,0,4
-73.915469,40.6340851,0,0,1,1,0
-73.7524614,40.7103167,1,2,0,2,3
-73.7592401,40.6780415,1,2,0,2,3
-73.830528,40.69335,1,2,0,2,5
-73.7203854,40.725474,1,2,0,2,3
-73.9497689,40.6526435,0,0,1,1,0
-73.9394321,40.7052558,0,0,1,0,4
-73.9126111,40.8190302,1,1,2,3,1
-73.8197772,40.8351328,1,1,2,3,1
-73.9084007,40.6493874,0,0,1,1,0
-74.1056434,40.5745577,0,0,3,4,2
-74.1034654,40.5837383,0,0,3,4,2
-73.944679,40.8410516,1,1,2,3,1
-73.9072406,40.80993,1,1,2,3,1
-73.9893933,40.7231754,0,0,1,0,4
-73.9300822,40.8543089,1,1,2,3,1
-73.8469167,40.6859236,1,2,0,2,5
-73.8752289,40.8360899,1,1,2,3,1
-73.9244179,40.7524046,1,1,2,0,4
-73.7931891,40.7170202,1,2,0,2,3
-74.0151472,40.6370137,0,0,1,1,0
-74.0137489,40.6176768,0,0,1,1,0
-73.7739226,40.7158065,1,2,0,2,3
-74.0053146,40.7286048,0,0,1,0,4
-73.9469742,40.7999615,1,1,2,0,4
-73.7338407,40.7061031,1,2,0,2,3
-73.8275541,40.7249598,1,2,0,2,5
-73.8164151,40.7098656,1,2,0,2,3
-73.8555499,40.871814,1,1,2,3,1
-73.9037304,40.7642328,1,1,2,0,5
-73.9247827,40.7713546,1,1,2,0,4
-73.8574465,40.8810412,1,1,2,3,1
-74.0926451,40.5720629,0,0,3,4,2
-74.0220234,40.6309878,0,0,1,1,0
-73.841054,40.888554,1,1,2,3,1
-73.9565897,40.6049089,0,0,1,1,0
-74.1239494,40.5579607,0,0,3,4,2
-73.8744474,40.8767875,1,1,2,3,1
-73.9296313,40.8499143,1,1,2,3,1
-74.1195762,40.6018164,0,0,3,4,2
-73.9730158,40.7642781,0,1,1,0,4
-73.8996069,40.7408961,1,1,1,0,5
-73.868127,40.8783751,1,1,2,3,1
-73.7564262,40.6706329,1,2,0,2,3
-73.8663347,40.6906853,1,2,0,2,5
-74.0166404,40.6286803,0,0,1,1,0
-73.9523062,40.8238869,1,1,2,3,1
-73.9527604,40.8050281,1,1,2,0,4
-73.8334708,40.8405055,1,1,2,3,1
-73.8926624,40.6633694,0,2,1,1,5
-73.9927445,40.6936035,0,0,1,0,4
-73.8806946,40.6699314,1,2,1,1,5
-73.83211,40.6966158,1,2,0,2,5
-73.9276313,40.8377101,1,1,2,3,1
-73.8780005,40.8874462,1,1,2,3,1
-73.9344002,40.7460347,1,1,1,0,4
-74.0220051,40.6189381,0,0,1,1,0
-73.7877825,40.6918189,1,2,0,2,3
-74.0187503,40.6243185,0,0,1,1,0
-73.806146,40.8189937,1,1,2,3,1
-73.9895336,40.5879016,0,0,1,1,0
-73.8322312,40.8820503,1,1,2,3,1
-73.9853308,40.7735301,0,1,1,0,4
-73.8313039,40.7458283,1,2,0,2,5
-73.8416148,40.8383871,1,1,2,3,1
-73.9764412,40.7857344,1,1,2,0,4
-73.865901,40.8507142,1,1,2,3,1
-73.8433035,40.6753129,1,2,0,2,5
-73.9879718,40.7239136,0,0,1,0,4
-73.9578319,40.8163191,1,1,2,3,1
-74.1481254,40.5397999,0,0,3,4,2
-73.8802357,40.8712878,1,1,2,3,1
-74.0778017,40.5792516,0,0,3,4,2
-73.8212066,40.7268385,1,2,0,2,5
-73.985654,40.5806604,0,0,1,1,0
-73.9563872,40.6558741,0,0,1,1,0
-73.961995,40.668664,0,0,1,1,0
-73.7935239,40.730053,1,2,0,2,3
-73.8044909,40.6961687,1,2,0,2,3
-73.9116929,40.8438993,1,1,2,3,1
-73.9078755,40.5965113,0,0,1,1,0
-73.8465445,40.7238888,1,2,0,2,5
-73.9067956,40.8593729,1,1,2,3,1
-73.8992263,40.8875298,1,1,2,3,1
-73.8113204,40.6671184,1,2,0,2,3
-73.7958482,40.7380746,1,2,0,2,3
-73.8833811,40.7498452,1,1,2,0,5
-73.9237498,40.6643768,0,0,1,1,0
-73.8300825,40.7139131,1,2,0,2,5
-73.9345431,40.8504168,1,1,2,3,1
-73.844621,40.8463591,1,1,2,3,1
-73.9964791,40.7190477,0,0,1,0,4
-73.9490836,40.7243366,0,0,1,0,4
-73.8761081,40.6705908,1,2,0,2,5
-73.9390977,40.6882902,0,0,1,1,0
-73.8584399,40.7388547,1,2,0,2,5
-74.2107845,40.5487845,0,0,3,4,2
-73.9448057,40.7274856,0,1,1,0,4
-73.9166422,40.8341346,1,1,2,3,1
-73.9137927,40.8356009,1,1,2,3,1
-73.9158584,40.8338376,1,1,2,3,1
-73.757404,40.6000251,1,2,0,2,3
-73.9730158,40.7642781,0,1,1,0,4
-73.8244214,40.7609937,1,2,0,2,5
-73.7429991,40.657264,1,2,0,2,3
-73.9396157,40.6577686,0,0,1,1,0
-73.9604981,40.700791,0,0,1,0,4
-73.9223309,40.7035438,0,0,1,0,4
-73.9229593,40.8589127,1,1,2,3,1
-73.9974153,40.6703473,0,0,1,1,0
