lon,lat,k2,k3,k4,k5,k6
-73.952678,40.6770266,0,2,0,4,3
-73.9440024,40.6529729,0,0,2,3,5
-73.9209829,40.6449749,0,0,2,3,5
-74.0151603,40.6471227,1,1,3,2,0
-73.9547959,40.6108205,1,1,1,0,2
-73.944623,40.6869042,0,2,0,4,4
-73.9225436,40.6819344,0,0,2,1,1
-73.974959,40.5789211,1,1,1,0,2
-73.9188491,40.6987573,0,2,0,1,4
-73.9166193,40.641947,0,0,2,3,5
-73.8847976,40.6841507,0,0,2,1,1
-74.0277916,40.6314641,1,1,3,2,0
-73.9607309,40.6054703,1,1,1,0,2
-73.9342674,40.69409,0,2,0,4,4
-73.9398113,40.6607852,0,0,2,3,5
-73.9861571,40.6890192,0,2,0,4,3
-73.9418348,40.7169223,0,2,0,4,4
-73.9554123,40.690908,0,2,0,4,4
-73.9907288,40.6930489,0,2,0,4,3
-73.9762114,40.5798272,1,1,1,0,2
-73.989131,40.6064564,1,1,1,0,2
-73.9596347,40.5779945,1,1,1,0,2
-73.955197,40.6946875,0,2,0,4,4
-73.9581766,40.7334254,0,2,0,4,4
-73.8910863,40.6683909,0,0,2,1,1
-73.9153111,40.6647936,0,0,2,1,1
-73.9890086,40.6276764,1,1,3,2,0
-73.9164642,40.6766464,0,0,2,1,1
-73.9478547,40.7041126,0,2,0,4,4
-73.9276931,40.6910998,0,2,0,4,4
-73.928607,40.6256044,1,0,2,3,5
-73.9910238,40.6714586,1,2,3,2,3
-73.9874997,40.6440461,1,1,3,2,0
-73.9306058,40.6538055,0,0,2,3,5
-73.9394238,40.6547986,0,0,2,3,5
-73.9410619,40.7220903,0,2,0,4,4
-73.9366568,40.6691002,0,0,2,3,5
-73.9163325,40.6551328,0,0,2,1,1
-73.9306135,40.6741471,0,0,2,1,1
-73.9573747,40.5824979,1,1,1,0,2
-73.9889359,40.6101152,1,1,1,0,2
-73.904896,40.6380842,0,0,2,1,1
-74.0082406,40.6402038,1,1,3,2,0
-74.0084977,40.6503924,1,1,3,2,0
-73.9083816,40.6738269,0,0,2,1,1
-73.9480158,40.6362673,1,0,2,3,5
-73.9340839,40.6498688,0,0,2,3,5
-74.0114127,40.6475898,1,1,3,2,0
-73.9771034,40.6767074,0,2,0,4,3
-73.9628143,40.6605095,0,2,0,3,3
-73.9846394,40.5935526,1,1,1,0,2
-73.9419319,40.7007255,0,2,0,4,4
-74.0126478,40.6428659,1,1,3,2,0
-73.9607887,40.5930144,1,1,1,0,2
-73.9394113,40.6368038,0,0,2,3,5
-73.9510061,40.5972624,1,1,1,0,2
-73.9967485,40.5956424,1,1,1,0,2
-73.9967485,40.5956424,1,1,1,0,2
-73.9618989,40.6981895,0,2,0,4,4
-74.0117129,40.6127337,1,1,3,2,0
-73.8968533,40.6757357,0,0,2,1,1
-73.9742872,40.6219978,1,1,1,0,2
-73.9646376,40.5933231,1,1,1,0,2
-73.8964854,40.6294172,0,0,2,1,1
-73.973516,40.6228375,1,1,1,0,2
-73.9228316,40.6355423,0,0,2,3,5
-74.0041359,40.630364,1,1,3,2,0
-73.9355882,40.6856945,0,2,0,4,4
-73.9404222,40.711218,0,2,0,4,4
-74.0169076,40.6454454,1,1,3,2,0
-73.9100022,40.6483539,0,0,2,1,1
-73.950066,40.6554241,0,0,2,3,5
-74.0050023,40.6537577,1,1,3,2,0
-74.0257501,40.6160581,1,1,3,2,0
-73.9575609,40.7145001,0,2,0,4,4
-73.9493455,40.588514,1,1,1,0,2
-73.9493455,40.588514,1,1,1,0,2
-73.9373966,40.6797311,0,2,0,4,4
-74.0161184,40.6153846,1,1,3,2,0
-73.9679705,40.5886305,1,1,1,0,2
-73.9059495,40.6345745,0,0,2,1,1
-73.947563,40.6714882,0,2,0,4,3
-74.0301651,40.613927,1,1,3,2,0
-73.9492194,40.7306798,0,2,0,4,4
-73.9414719,40.5837974,1,1,1,0,2
-73.9523623,40.6496692,0,0,2,3,5
-73.9945377,40.6383073,1,1,3,2,0
-73.9220991,40.6642522,0,0,2,1,1
-73.9402012,40.5916853,1,1,1,0,2
-73.8791269,40.6816746,0,0,2,1,1
-73.9331802,40.7137996,0,2,0,4,4
-73.9762346,40.6259754,1,1,3,2,0
-73.924128,40.6900051,0,2,0,1,4
-73.957332,40.5987306,1,1,1,0,2
-73.9679705,40.5886305,1,1,1,0,2
-73.9026252,40.6682722,0,0,2,1,1
-74.0052266,40.6189731,1,1,3,2,0
-73.9361762,40.6514675,0,0,2,3,5
-73.9845292,40.6960346,0,2,0,4,3
-74.0077113,40.6746262,1,2,3,2,3
-73.9912614,40.701028,0,2,0,4,3
-74.0108218,40.6481525,1,1,3,2,0
-73.9455229,40.6401638,1,0,2,3,5
-73.9258275,40.6273922,0,0,2,3,5
-74.0027306,40.6248223,1,1,3,2,0
-73.9776156,40.6331533,1,1,3,2,0
-73.867517,40.6654731,0,0,2,1,1
-73.9505022,40.6698646,0,2,0,4,3
-73.9983062,40.6497395,1,1,3,2,0
-73.9821324,40.6912281,0,2,0,4,3
-73.939532,40.6904835,0,2,0,4,4
-73.9360259,40.6878906,0,2,0,4,4
-73.8683673,40.6620157,0,0,2,1,1
-74.0037214,40.6273118,1,1,3,2,0
-73.960698,40.6553404,0,2,3,3,5
-73.9618986,40.6923019,0,2,0,4,3
-73.9402644,40.6941482,0,2,0,4,4
-73.984791,40.6709886,0,2,3,2,3
-73.9501533,40.6832699,0,2,0,4,4
-73.9994015,40.6841453,0,2,3,2,3
-73.9950956,40.6459461,1,1,3,2,0
-73.9069229,40.6547385,0,0,2,1,1
-73.9915987,40.60058,1,1,1,0,2
-73.9434834,40.5934876,1,1,1,0,2
-73.9939279,40.6470687,1,1,3,2,0
-73.9514819,40.7304639,0,2,0,4,4
-73.9467957,40.6979035,0,2,0,4,4
-73.9329218,40.6479962,0,0,2,3,5
-73.9059696,40.6509444,0,0,2,1,1
-73.9310841,40.6582963,0,0,2,3,5
-73.9263799,40.6655149,0,0,2,1,1
-73.9612123,40.6447237,1,1,3,3,5
-73.9675328,40.6817692,0,2,0,4,3
-73.9517381,40.7254356,0,2,0,4,4
-73.9114377,40.633857,0,0,2,3,5
-73.944623,40.6869042,0,2,0,4,4
-73.9791852,40.6831278,0,2,0,4,3
-73.9332342,40.6418947,0,0,2,3,5
-73.9609211,40.6127578,1,1,1,0,2
-73.9702235,40.5905415,1,1,1,0,2
-73.9878392,40.6598177,1,1,3,2,3
-73.9275386,40.6772496,0,0,2,1,1
-73.9588835,40.7047676,0,2,0,4,4
-73.9857387,40.6896312,0,2,0,4,3
-73.9322699,40.6973167,0,2,0,4,4
-73.9610281,40.5961601,1,1,1,0,2
-73.9552939,40.6792042,0,2,0,4,3
-73.9564767,40.6567112,0,0,2,3,5
-73.935859,40.6777156,0,2,0,4,4
-73.9574578,40.7008229,0,2,0,4,4
-73.9353978,40.725908,0,2,0,4,4
-73.9080899,40.6761899,0,0,2,1,1
-73.9473795,40.5887299,1,1,1,0,2
-74.0140002,40.64824,1,1,3,2,0
-73.9278555,40.6375904,0,0,2,3,5
-73.9156959,40.6170648,1,0,2,3,5
-73.9239891,40.6284066,0,0,2,3,5
-73.976665,40.6829709,0,2,0,4,3
-74.0183267,40.6167265,1,1,3,2,0
-73.9615863,40.6962076,0,2,0,4,4
-74.0099287,40.6521655,1,1,3,2,0
-73.9417575,40.6320154,1,0,2,3,5
-73.9474653,40.6490386,0,0,2,3,5
-74.0247518,40.6243201,1,1,3,2,0
-74.0090886,40.6498215,1,1,3,2,0
-73.9948955,40.6707918,1,2,3,2,3
-73.986682,40.6609292,1,1,3,2,3
-73.9872271,40.6938007,0,2,0,4,3
-73.9925792,40.5916787,1,1,1,0,2
-73.9610935,40.6940116,0,2,0,4,4
-73.9809286,40.6889031,0,2,0,4,3
-73.9448294,40.616045,1,1,1,3,5
-73.9580577,40.7217327,0,2,0,4,4
-74.010259,40.6210313,1,1,3,2,0
-73.9135004,40.618485,0,0,2,3,5
-73.931731,40.6179263,1,0,1,3,5
-73.9450575,40.6891029,0,2,0,4,4
-73.9563925,40.6257308,1,1,1,3,5
-73.9633618,40.6152042,1,1,1,0,2
-74.0283156,40.6352545,1,1,3,2,0
-73.944623,40.6869042,0,2,0,4,4
-73.9990374,40.6758423,1,2,3,2,3
-73.8828892,40.6334362,0,0,2,1,1
-73.9733756,40.6858851,0,2,0,4,3
-73.9802186,40.6150052,1,1,1,0,2
-73.9327055,40.6552149,0,0,2,3,5
-74.0096287,40.6216352,1,1,3,2,0
-73.881575,40.6390535,0,0,2,1,1
-73.9522587,40.7339885,0,2,0,4,4
-73.9220058,40.654629,0,0,2,1,1
-73.9405567,40.72223,0,2,0,4,4
-73.9451224,40.6364471,1,0,2,3,5
-73.9787596,40.6837645,0,2,0,4,3
-73.9856891,40.6856595,0,2,0,4,3
-74.0274902,40.6169854,1,1,3,2,0
-73.9189307,40.6405845,0,0,2,3,5
-73.9649031,40.7047614,0,2,0,4,4
-73.9299991,40.6481811,0,0,2,3,5
-73.949118,40.6130524,1,1,1,0,2
-73.9348672,40.6300903,1,0,2,3,5
-73.9480158,40.6362673,1,0,2,3,5
-73.9830482,40.6774056,0,2,0,4,3
-73.9237498,40.6643768,0,0,2,1,1
-73.92624,40.6584196,0,0,2,3,5
-73.9046251,40.6411033,0,0,2,1,1
-73.9700187,40.6217937,1,1,1,0,2
-73.958983,40.683751,0,2,0,4,3
-73.9599419,40.5819581,1,1,1,0,2
-73.973995,40.6140296,1,1,1,0,2
-73.9610935,40.6940116,0,2,0,4,4
-73.9030285,40.6586411,0,0,2,1,1
-73.9490836,40.7243366,0,2,0,4,4
-73.9263299,40.7140452,0,2,0,4,4
-73.9416404,40.7082295,0,2,0,4,4
-73.9201276,40.6611218,0,0,2,1,1
-74.0119074,40.6332345,1,1,3,2,0
-73.9917667,40.6108455,1,1,3,0,0
-74.0042282,40.6091961,1,1,3,2,0
-73.9534701,40.7302699,0,2,0,4,4
-74.0228769,40.619465,1,1,3,2,0
-73.9641058,40.5979864,1,1,1,0,2
-74.0163429,40.649656,1,1,3,2,0
-73.9182933,40.6873579,0,0,2,1,1
-73.9414991,40.6144102,1,1,1,3,5
-73.9672897,40.7070018,0,2,0,4,4
-73.9672844,40.6147717,1,1,1,0,2
-73.9672844,40.6147717,1,1,1,0,2
-73.9610284,40.718967,0,2,0,4,4
-73.9366568,40.6691002,0,0,2,3,5
-73.9656248,40.6271557,1,1,1,3,5
-73.9920525,40.6903454,0,2,0,4,3
-73.9745025,40.6807335,0,2,0,4,3
-73.9624155,40.7093526,0,2,0,4,4
-73.8770276,40.67046,0,0,2,1,1
-74.0227699,40.6434682,1,1,3,2,0
-73.9593451,40.7225346,0,2,0,4,4
-74.0312674,40.6373563,1,1,3,2,0
-73.9314554,40.6652326,0,0,2,3,5
-73.9441849,40.6847054,0,2,0,4,4
-74.0157476,40.64656,1,1,3,2,0
-73.9575338,40.7116098,0,2,0,4,4
-73.9504063,40.7066527,0,2,0,4,4
-74.0170205,40.6076551,1,1,3,2,0
-73.9610281,40.5961601,1,1,1,0,2
-73.9602427,40.6572314,0,2,3,3,5
-73.8935477,40.6552018,0,0,2,1,1
-73.9769717,40.6509669,1,1,3,2,3
-73.8776389,40.6811159,0,0,2,1,1
-73.9244048,40.5921838,1,0,1,0,2
-73.9699667,40.6091511,1,1,1,0,2
-73.9556973,40.7070418,0,2,0,4,4
-73.9370755,40.6646429,0,0,2,3,5
-73.9370159,40.6323121,1,0,2,3,5
-73.9390758,40.6728262,0,0,2,4,5
-73.9533075,40.6585133,0,0,2,3,5
-73.882203,40.6853613,0,0,2,1,1
-73.942558,40.5935887,1,1,1,0,2
-73.9707939,40.603519,1,1,1,0,2
-73.968775,40.5928687,1,1,1,0,2
-73.9385688,40.6988491,0,2,0,4,4
-74.0083695,40.6052187,1,1,3,2,0
-73.9141134,40.6963988,0,0,2,1,1
-73.9765674,40.6219955,1,1,1,0,2
-73.9856988,40.673975,0,2,3,2,3
-73.8613162,40.671142,0,0,2,1,1
-73.9514952,40.5882789,1,1,1,0,2
-74.0275073,40.6321559,1,1,3,2,0
-73.9843735,40.6835431,0,2,0,4,3
-73.9985947,40.6425838,1,1,3,2,0
-73.9123973,40.6163899,1,0,2,3,5
-73.9742167,40.5901115,1,1,1,0,2
-73.9100022,40.6483539,0,0,2,1,1
-73.9107635,40.6422446,0,0,2,1,1
-73.949858,40.64439,0,0,2,3,5
-73.9942669,40.6445352,1,1,3,2,0
-74.0241544,40.6257805,1,1,3,2,0
-73.8983008,40.6367364,0,0,2,1,1
-73.9450059,40.7079101,0,2,0,4,4
-73.9624487,40.6631828,0,2,0,3,3
-74.0029374,40.6588768,1,1,3,2,0
-73.9730215,40.5985185,1,1,1,0,2
-73.9620415,40.6186183,1,1,1,0,2
-73.9285998,40.6659692,0,0,2,1,1
-73.9940342,40.6678494,1,2,3,2,3
-73.9769016,40.6036878,1,1,1,0,2
-73.9164642,40.6766464,0,0,2,1,1
-73.9819939,40.6834193,0,2,0,4,3
-73.9477514,40.6610059,0,0,2,3,5
-73.9533541,40.6691137,0,2,0,4,3
-73.9346446,40.6550952,0,0,2,3,5
-73.9752435,40.6854052,0,2,0,4,3
-73.9193861,40.675213,0,0,2,1,1
-73.9811087,40.6515907,1,1,3,2,3
-73.9483121,40.5886288,1,1,1,0,2
-73.9725665,40.6017957,1,1,1,0,2
-73.9833217,40.6936492,0,2,0,4,3
-73.9420758,40.688698,0,2,0,4,4
-73.9822776,40.6739992,0,2,0,4,3
-73.9281805,40.6704292,0,0,2,1,1
-73.9332342,40.6418947,0,0,2,3,5
-73.9514645,40.6898634,0,2,0,4,4
-73.9883031,40.6245143,1,1,3,2,0
-73.9396792,40.6912192,0,2,0,4,4
-73.9275386,40.6772496,0,0,2,1,1
-73.9588589,40.7095517,0,2,0,4,4
-73.9385688,40.6988491,0,2,0,4,4
-73.9535506,40.5991464,1,1,1,0,2
-73.9463647,40.6957047,0,2,0,4,4
-73.9444982,40.6245976,1,0,1,3,5
-73.9195931,40.661997,0,0,2,1,1
-73.9579956,40.6943646,0,2,0,4,4
-73.9640339,40.6846667,0,2,0,4,3
-73.953369,40.699405,0,2,0,4,4
-73.9592778,40.6852168,0,2,0,4,3
-73.9655103,40.6813432,0,2,0,4,3
